fighter_id,fighter_name,Height,Weight,Reach,Stance,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,birth_month,birth_day,birth_year,bouts,wins,losses,draw_nc
3056,Song Kenan,72.0,170.0,71.0,Orthodox,4.39,46.0,4.37,54.0,0.0,0.0,50.0,0.0,3.0,10.0,1990.0,6,4,2,0
3057,Song Yadong,68.0,145.0,67.0,Orthodox,4.35,42.0,3.64,57.0,0.59,75.0,56.0,0.4,12.0,2.0,1997.0,7,5,1,1
3059,Jin Soo Son,66.0,135.0,69.0,Orthodox,5.1,36.0,7.63,52.0,1.5,25.0,100.0,0.0,4.0,1.0,1993.0,2,0,2,0
3061,Punahele Soriano,71.0,185.0,72.0,Southpaw,4.46,43.0,2.86,52.0,2.6,66.0,0.0,0.0,11.0,22.0,1992.0,2,2,0,0
3062,Sean Soriano,69.0,145.0,,Orthodox,3.15,61.0,2.31,52.0,1.27,42.0,55.0,0.0,10.0,6.0,1989.0,3,0,3,0
3063,Dmitry Sosnovskiy,75.0,240.0,77.0,Orthodox,2.95,70.0,2.53,35.0,3.16,66.0,100.0,3.2,7.0,6.0,1989.0,1,1,0,0
3064,Ben Sosoli,72.0,265.0,72.0,Southpaw,2.31,31.0,4.3,47.0,0.0,0.0,0.0,0.0,12.0,10.0,1989.0,2,0,1,1
3065,Greg Soto,71.0,170.0,73.0,Orthodox,3.21,63.0,2.61,52.0,1.49,27.0,44.0,1.0,6.0,3.0,1986.0,3,1,2,0
3066,George Sotiropoulos,70.0,155.0,71.0,Orthodox,2.61,27.0,2.52,67.0,2.32,31.0,53.0,1.6,7.0,9.0,1977.0,11,7,4,0
3067,Alex Soto,68.0,135.0,,Southpaw,2.95,25.0,5.02,59.0,2.82,30.0,0.0,0.0,2.0,15.0,1984.0,2,0,2,0
3068,Krzysztof Soszynski,73.0,205.0,77.0,Open Stance,3.37,39.0,3.13,58.0,0.52,25.0,71.0,1.0,8.0,2.0,1977.0,9,6,3,0
3070,Joe Soto,66.0,135.0,65.0,Orthodox,3.36,41.0,5.37,67.0,0.85,21.0,70.0,1.9,3.0,22.0,1987.0,8,3,5,0
3071,Bobby Southworth,74.0,205.0,,Orthodox,0.99,39.0,1.38,65.0,3.98,78.0,64.0,1.3,12.0,16.0,1969.0,1,0,1,0
3072,Andre Soukhamthath,69.0,135.0,70.0,Orthodox,2.77,44.0,4.31,49.0,1.25,53.0,58.0,0.2,10.0,23.0,1988.0,7,2,5,0
3073,Edimilson Souza,72.0,145.0,74.0,Orthodox,4.65,44.0,2.91,58.0,0.0,0.0,50.0,0.0,10.0,17.0,1984.0,4,3,1,0
3074,Chris Spang,74.0,170.0,,Orthodox,1.83,36.0,1.95,60.0,0.0,0.0,50.0,0.9,11.0,26.0,1987.0,1,0,1,0
3076,Livinha Souza,63.0,115.0,63.0,Orthodox,2.06,45.0,3.38,62.0,2.4,44.0,40.0,1.2,3.0,11.0,1991.0,5,3,2,0
3077,Jacare Souza,73.0,185.0,72.0,Orthodox,2.53,46.0,2.85,62.0,2.55,39.0,60.0,1.4,12.0,7.0,1979.0,15,9,6,0
3080,Ryan Spann,77.0,205.0,79.0,Orthodox,3.55,45.0,3.45,47.0,1.72,41.0,60.0,1.7,8.0,24.0,1991.0,6,5,1,0
3081,Tommy Speer,70.0,170.0,71.0,Orthodox,2.56,51.0,5.12,35.0,2.02,33.0,33.0,0.0,8.0,20.0,1984.0,2,0,2,0
3084,Sean Spencer,70.0,170.0,74.0,Orthodox,4.24,32.0,4.02,60.0,0.14,33.0,68.0,0.0,6.0,25.0,1987.0,8,3,5,0
3085,Felicia Spencer,66.0,145.0,68.0,Orthodox,3.02,45.0,5.57,43.0,0.64,10.0,14.0,0.3,11.0,29.0,1990.0,4,2,2,0
3090,Daniel Spitz,79.0,245.0,82.0,Orthodox,2.6,35.0,5.3,46.0,0.74,66.0,0.0,0.0,7.0,31.0,1990.0,4,1,3,0
3091,Eric Spicely,73.0,185.0,73.0,Orthodox,3.71,45.0,5.72,55.0,1.31,20.0,75.0,1.0,9.0,29.0,1986.0,7,2,5,0
3092,Serghei Spivac,75.0,260.0,78.0,Orthodox,3.58,49.0,2.84,58.0,3.7,63.0,75.0,0.3,1.0,24.0,1995.0,5,3,2,0
3093,Daniel Spohn,76.0,205.0,79.0,Southpaw,2.42,49.0,1.6,53.0,0.0,0.0,28.0,2.5,10.0,12.0,1984.0,1,0,1,0
3094,Pete Spratt,69.0,170.0,,Orthodox,1.63,48.0,1.33,55.0,0.3,100.0,46.0,0.3,1.0,9.0,1971.0,7,3,4,0
3095,Austin Springer,68.0,145.0,71.0,Orthodox,3.54,57.0,3.15,41.0,3.37,40.0,100.0,0.8,5.0,12.0,1987.0,1,0,1,0
3096,Georges St-Pierre,71.0,185.0,76.0,Orthodox,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,5.0,19.0,1981.0,22,20,2,0
3097,Andreas Stahl,71.0,170.0,,Orthodox,2.83,37.0,4.74,57.0,1.55,66.0,80.0,0.0,5.0,20.0,1988.0,2,0,2,0
3098,Ron Stallings,74.0,170.0,75.0,Southpaw,3.22,60.0,3.26,51.0,0.0,0.0,71.0,0.0,1.0,25.0,1983.0,3,1,2,0
3100,Cristina Stanciu,63.0,115.0,,Orthodox,2.5,50.0,3.07,52.0,0.85,100.0,40.0,1.7,3.0,29.0,1994.0,2,0,2,0
3101,Cody Stamann,66.0,145.0,64.0,Orthodox,4.14,48.0,3.18,63.0,3.03,46.0,80.0,0.0,11.0,9.0,1989.0,8,5,2,1
3102,Brian Stann,73.0,205.0,74.0,Orthodox,3.28,42.0,2.65,59.0,0.12,12.0,60.0,0.3,9.0,24.0,1980.0,11,6,5,0
3103,Josh Stansbury,74.0,205.0,74.0,Orthodox,3.22,54.0,3.54,54.0,0.0,0.0,87.0,1.0,11.0,19.0,1984.0,3,1,2,0
3106,Kalib Starnes,75.0,185.0,74.0,Orthodox,2.71,48.0,4.43,53.0,1.46,33.0,25.0,0.6,1.0,6.0,1975.0,5,2,3,0
3107,Clifford Starks,72.0,185.0,78.0,Orthodox,1.94,33.0,2.49,58.0,1.94,100.0,60.0,0.0,4.0,25.0,1981.0,3,1,2,0
3108,Damian Stasiak,65.0,135.0,70.0,Orthodox,1.86,36.0,3.1,52.0,2.64,35.0,43.0,0.6,2.0,20.0,1990.0,6,2,4,0
3110,Laureano Staropoli,73.0,170.0,71.0,Orthodox,4.4,34.0,4.58,53.0,0.25,20.0,57.0,0.0,2.0,27.0,1993.0,4,2,2,0
3112,Dominique Steele,70.0,170.0,74.0,Orthodox,2.32,49.0,2.42,50.0,2.95,42.0,76.0,0.0,1.0,27.0,1988.0,5,1,4,0
3115,Steve Steinbeiss,75.0,185.0,75.0,Orthodox,3.92,55.0,1.86,49.0,0.44,50.0,58.0,0.0,5.0,5.0,1981.0,2,0,2,0
3116,Dmitri Stepanov,75.0,217.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
3118,Aljamain Sterling,67.0,135.0,71.0,Orthodox,4.84,49.0,2.2,63.0,1.77,24.0,41.0,0.9,7.0,31.0,1989.0,15,12,3,0
3119,Jeremy Stephens,69.0,145.0,71.0,Orthodox,3.18,40.0,3.06,58.0,1.16,38.0,65.0,0.4,5.0,25.0,1986.0,33,15,17,1
3120,Joe Stevenson,67.0,145.0,70.0,Orthodox,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2,6.0,15.0,1982.0,16,8,8,0
3121,Maia Stevenson,64.0,115.0,62.0,Orthodox,1.57,54.0,3.13,33.0,3.91,100.0,50.0,0.0,3.0,19.0,1982.0,1,0,1,0
3123,Darren Stewart,72.0,185.0,74.0,Orthodox,3.09,44.0,3.09,50.0,1.5,40.0,65.0,0.1,12.0,30.0,1990.0,12,5,5,2
3124,Alex Stiebling,74.0,205.0,,Southpaw,1.77,42.0,1.45,52.0,0.35,66.0,66.0,0.7,,,,1,0,1,0
3125,Kyle Stewart,72.0,170.0,76.0,Orthodox,1.41,35.0,2.42,43.0,1.32,20.0,60.0,0.0,1.0,31.0,1989.0,2,0,2,0
3127,Dan Stittgen,73.0,170.0,,Orthodox,2.97,46.0,4.42,37.0,0.78,100.0,100.0,0.0,11.0,17.0,1980.0,2,0,2,0
3129,Denis Stojnic,72.0,245.0,,Orthodox,1.51,23.0,6.06,36.0,0.0,0.0,80.0,1.0,2.0,2.0,1980.0,2,0,2,0
3130,Julija Stoliarenko,67.0,135.0,66.0,Unknown,2.1,34.0,3.87,50.0,0.0,0.0,66.0,0.5,4.0,8.0,1993.0,2,0,2,0
3131,Dustin Stoltzfus,72.0,185.0,75.0,Orthodox,2.48,57.0,3.93,48.0,0.78,12.0,62.0,0.8,11.0,15.0,1991.0,1,0,1,0
3132,Niklas Stolze,73.0,170.0,74.0,Switch,2.0,41.0,1.93,56.0,1.0,100.0,66.0,0.0,12.0,28.0,1992.0,1,0,1,0
3133,Ken Stone,68.0,135.0,71.0,Southpaw,3.85,49.0,2.9,48.0,1.24,33.0,60.0,0.6,10.0,8.0,1982.0,4,2,2,0
3136,Darko Stosic,72.0,205.0,76.0,Orthodox,2.61,45.0,4.04,58.0,3.42,50.0,83.0,0.0,2.0,9.0,1992.0,4,1,3,0
3137,Rick Story,69.0,170.0,71.0,Southpaw,3.8,41.0,2.17,62.0,2.53,48.0,63.0,0.9,8.0,28.0,1984.0,19,12,7,0
3138,Greg Stott,67.0,220.0,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
3139,Curtis Stout,73.0,185.0,,Southpaw,0.69,67.0,3.2,29.0,0.0,0.0,20.0,0.0,11.0,7.0,1973.0,2,0,2,0
3141,Sam Stout,69.0,155.0,70.0,Orthodox,4.17,28.0,4.08,57.0,0.63,38.0,77.0,0.1,4.0,23.0,1984.0,20,9,11,0
3142,Jesse Strader,67.0,135.0,70.0,Orthodox,7.12,56.0,7.63,42.0,0.0,0.0,0.0,0.0,5.0,29.0,1991.0,1,0,1,0
3144,Gerald Strebendt,69.0,155.0,,Orthodox,0.0,0.0,4.0,38.0,0.0,0.0,0.0,16.4,3.0,1.0,1979.0,1,0,1,0
3145,Dave Strasser,70.0,170.0,,Orthodox,3.04,45.0,1.88,59.0,0.72,33.0,33.0,0.0,7.0,13.0,1969.0,2,1,1,0
3147,Sean Strickland,73.0,185.0,76.0,Orthodox,5.09,38.0,3.77,66.0,1.26,60.0,81.0,0.4,2.0,27.0,1991.0,12,9,3,0
3148,Hans Stringer,75.0,205.0,,Orthodox,3.16,61.0,2.84,41.0,2.4,36.0,62.0,0.0,7.0,6.0,1987.0,3,1,2,0
3149,Mark Striegl,68.0,135.0,70.0,Southpaw,3.53,42.0,21.18,25.0,0.0,0.0,0.0,0.0,6.0,23.0,1988.0,1,0,1,0
3151,Stefan Struve,83.0,265.0,84.0,Orthodox,3.12,47.0,4.04,46.0,0.56,46.0,55.0,1.7,2.0,18.0,1988.0,24,13,11,0
3152,Mike Stumpf,70.0,170.0,,Unknown,3.34,43.0,8.85,47.0,1.59,25.0,33.0,0.8,8.0,1.0,1986.0,2,0,2,0
3155,Tatiana Suarez,65.0,115.0,66.0,Southpaw,4.82,65.0,1.45,48.0,6.47,62.0,100.0,0.6,12.0,19.0,1990.0,5,5,0,0
3156,Genki Sudo,69.0,155.0,,Orthodox,1.55,39.0,2.23,33.0,3.58,60.0,50.0,4.2,3.0,8.0,1978.0,3,2,1,0
3161,George Sullivan,72.0,170.0,73.0,Orthodox,3.53,39.0,2.42,57.0,1.37,20.0,38.0,0.7,3.0,13.0,1981.0,7,3,4,0
3162,Amar Suloev,69.0,183.0,,Orthodox,1.98,37.0,2.19,70.0,0.27,100.0,88.0,0.3,7.0,1.0,1976.0,2,0,2,0
3164,Martin Svensson,73.0,155.0,,Unknown,2.02,38.0,5.91,38.0,0.0,0.0,0.0,0.0,4.0,25.0,1985.0,1,0,1,0
3169,Cub Swanson,68.0,145.0,70.0,Orthodox,4.64,50.0,3.64,60.0,1.09,51.0,60.0,0.5,11.0,2.0,1983.0,19,12,7,0
3172,Floyd Sword,72.0,185.0,,Orthodox,0.78,42.0,1.57,40.0,0.0,0.0,33.0,0.0,8.0,24.0,1976.0,1,0,1,0
3173,Bentley Syler,64.0,125.0,,Orthodox,1.3,18.0,1.73,79.0,0.0,0.0,75.0,0.0,12.0,22.0,1982.0,1,0,1,0
3175,Mike Swick,73.0,170.0,77.0,Orthodox,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,6.0,19.0,1979.0,15,10,5,0
3177,Tim Sylvia,80.0,265.0,80.0,Orthodox,4.23,41.0,2.61,61.0,0.11,100.0,75.0,0.1,3.0,5.0,1976.0,13,9,4,0
3179,Justin Tafa,72.0,264.0,74.0,Southpaw,5.33,59.0,4.6,46.0,0.0,0.0,100.0,0.0,12.0,13.0,1993.0,3,1,2,0
3180,Eugenio Tadeu,68.0,160.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,0,1,0
3183,Khalid Taha,65.0,135.0,69.0,Orthodox,2.86,35.0,4.26,43.0,0.0,0.0,61.0,0.3,2.0,15.0,1992.0,4,1,2,1
3184,Mairbek Taisumov,69.0,155.0,73.0,Orthodox,2.98,39.0,3.03,64.0,1.34,63.0,88.0,0.0,8.0,8.0,1988.0,9,7,2,0
3186,Yoshiki Takahashi,71.0,199.0,,Southpaw,2.26,51.0,6.47,44.0,0.0,0.0,66.0,2.3,3.0,13.0,1969.0,1,1,0,0
3189,Daiju Takase,72.0,170.0,,Southpaw,0.49,30.0,1.64,47.0,0.84,17.0,21.0,1.2,4.0,20.0,1978.0,3,0,3,0
3192,Nordine Taleb,73.0,170.0,74.0,Orthodox,3.66,51.0,2.62,66.0,1.94,76.0,73.0,0.0,6.0,10.0,1981.0,12,7,5,0
3193,Oleg Taktarov,72.0,210.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,1967.0,9,6,2,1
3197,Jason Tan,70.0,170.0,,Orthodox,0.69,29.0,7.37,18.0,0.0,0.0,0.0,0.0,12.0,17.0,1981.0,2,0,2,0
3198,Michinori Tanaka,65.0,135.0,67.0,Orthodox,1.97,37.0,1.99,50.0,2.4,38.0,43.0,0.2,10.0,4.0,1990.0,5,2,3,0
3201,Issei Tamura,65.0,135.0,63.0,Orthodox,1.89,53.0,4.58,44.0,0.92,25.0,33.0,0.0,3.0,12.0,1984.0,3,1,2,0
3202,Evan Tanner,72.0,185.0,74.0,Orthodox,3.05,59.0,2.64,56.0,2.55,43.0,25.0,1.3,2.0,11.0,1971.0,17,11,6,0
3207,Miesha Tate,66.0,135.0,66.0,Orthodox,1.93,41.0,2.71,50.0,2.06,31.0,52.0,1.6,8.0,18.0,1986.0,9,5,4,0
3208,Thiago Tavares,67.0,145.0,70.0,Orthodox,2.0,40.0,2.31,62.0,3.83,42.0,62.0,1.5,11.0,8.0,1984.0,18,10,7,1
3209,Paul Taylor,72.0,155.0,72.0,Orthodox,4.44,47.0,4.47,55.0,0.27,25.0,56.0,0.5,12.0,15.0,1979.0,9,4,5,0
3210,Brad Tavares,73.0,185.0,74.0,Orthodox,3.04,41.0,2.73,56.0,0.97,27.0,79.0,0.0,12.0,21.0,1987.0,19,13,6,0
3212,Jesse Taylor,72.0,170.0,73.0,Orthodox,1.94,65.0,0.55,38.0,7.28,50.0,100.0,3.1,1.0,2.0,1983.0,2,1,1,0
3215,Danielle Taylor,60.0,115.0,60.0,Orthodox,2.75,29.0,3.31,71.0,0.2,20.0,70.0,0.2,10.0,25.0,1989.0,5,2,3,0
3218,James Te Huna,74.0,185.0,75.0,Orthodox,4.04,51.0,2.99,62.0,2.75,37.0,58.0,0.2,9.0,29.0,1981.0,10,5,5,0
3219,John Teixeira,67.0,145.0,,Orthodox,3.36,35.0,3.2,63.0,1.0,27.0,71.0,0.7,11.0,18.0,1986.0,1,0,1,0
3220,Tra Telligman,74.0,233.0,,Orthodox,1.83,35.0,3.02,56.0,0.87,100.0,80.0,0.0,2.0,7.0,1965.0,5,1,4,0
3223,Glover Teixeira,74.0,205.0,76.0,Orthodox,3.75,47.0,3.84,54.0,2.04,40.0,60.0,1.0,10.0,28.0,1979.0,20,15,5,0
3226,David Terrell,73.0,185.0,,Southpaw,2.34,63.0,2.71,37.0,5.54,50.0,0.0,5.5,1.0,9.0,1978.0,3,2,1,0
3228,Daniel Teymur,65.0,145.0,69.0,Orthodox,3.08,46.0,3.93,56.0,0.56,18.0,60.0,0.3,2.0,3.0,1988.0,5,1,4,0
3229,David Teymur,69.0,155.0,73.0,Southpaw,4.69,43.0,3.53,55.0,0.94,33.0,77.0,0.0,5.0,1.0,1989.0,6,5,1,0
3231,Motonobu Tezuka,67.0,135.0,,Southpaw,0.87,23.0,2.8,51.0,1.5,11.0,0.0,0.5,8.0,29.0,1987.0,2,0,2,0
3232,Jason Thacker,70.0,185.0,,Orthodox,0.63,33.0,17.05,32.0,0.0,0.0,0.0,0.0,8.0,18.0,1975.0,1,0,1,0
3233,Brandon Thatch,74.0,170.0,74.0,Switch,2.7,42.0,3.63,52.0,1.36,66.0,50.0,0.7,7.0,11.0,1985.0,6,2,4,0
3234,Elias Theodorou,73.0,185.0,75.0,Orthodox,4.19,42.0,2.39,53.0,1.27,28.0,59.0,0.0,5.0,31.0,1988.0,11,8,3,0
3236,Din Thomas,69.0,155.0,,Orthodox,1.85,37.0,2.6,59.0,1.38,52.0,76.0,1.2,9.0,28.0,1976.0,9,5,4,0
3237,Ryan Thomas,72.0,170.0,,Orthodox,2.01,36.0,4.17,30.0,5.59,33.0,0.0,2.2,11.0,5.0,1984.0,2,0,2,0
3240,Paulo Thiago,71.0,170.0,74.0,Orthodox,1.71,39.0,1.99,63.0,1.42,31.0,63.0,1.2,1.0,25.0,1981.0,13,5,8,0
3242,Nick Thompson,73.0,170.0,74.0,Orthodox,1.87,42.0,1.8,49.0,1.06,100.0,35.0,2.6,6.0,23.0,1981.0,2,1,1,0
3243,Josh Thomson,70.0,155.0,71.0,Orthodox,2.59,47.0,2.12,64.0,1.92,39.0,54.0,1.3,9.0,21.0,1978.0,7,3,4,0
3245,Oli Thompson,73.0,242.0,,Orthodox,1.66,46.0,5.31,46.0,0.0,0.0,50.0,0.5,1.0,2.0,1980.0,2,0,2,0
3247,Stephen Thompson,72.0,170.0,75.0,Orthodox,4.24,43.0,2.8,58.0,0.32,45.0,78.0,0.0,2.0,11.0,1983.0,16,11,4,1
3248,Simeon Thoresen,73.0,170.0,79.0,Orthodox,3.85,43.0,3.85,64.0,1.12,40.0,50.0,1.7,3.0,14.0,1984.0,3,1,2,0
3249,Gleison Tibau,70.0,155.0,71.0,Southpaw,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,10.0,7.0,1983.0,28,16,12,0
3250,Chris Tickle,69.0,155.0,,Unknown,1.07,40.0,1.13,43.0,1.0,25.0,20.0,2.0,2.0,1.0,1982.0,1,0,1,0
3251,Nolan Ticman,66.0,125.0,,Orthodox,2.57,47.0,2.53,67.0,0.0,0.0,60.0,0.0,5.0,17.0,1988.0,2,0,2,0
3255,Darren Till,72.0,185.0,74.0,Southpaw,2.27,46.0,2.99,58.0,0.54,41.0,82.0,0.0,12.0,24.0,1992.0,10,6,3,1
3256,Dusko Todorovic,73.0,185.0,74.0,Orthodox,7.45,62.0,5.42,46.0,0.53,6.0,100.0,0.0,5.0,19.0,1994.0,2,1,1,0
3259,Tyler Toner,68.0,145.0,70.0,Orthodox,2.95,52.0,2.13,62.0,0.0,0.0,54.0,0.4,3.0,31.0,1983.0,1,0,1,0
3260,Kazuki Tokudome,71.0,155.0,73.0,Southpaw,2.26,41.0,3.63,53.0,2.0,38.0,78.0,0.0,3.0,4.0,1987.0,4,1,3,0
3262,James Toney,69.0,220.0,,Orthodox,0.0,0.0,2.41,27.0,0.0,0.0,0.0,0.0,8.0,24.0,1968.0,1,0,1,0
3263,Ilia Topuria,67.0,145.0,69.0,Orthodox,2.5,45.0,1.87,68.0,4.25,55.0,100.0,4.2,1.0,21.0,1997.0,2,2,0,0
3265,Anthony Torres,68.0,170.0,,Orthodox,3.54,48.0,7.52,45.0,0.0,0.0,100.0,2.2,7.0,31.0,1978.0,2,1,1,0
3266,Ronys Torres,67.0,155.0,,Orthodox,0.87,26.0,1.93,57.0,4.0,47.0,16.0,0.5,8.0,13.0,1975.0,2,0,2,0
3267,Miguel Torres,69.0,135.0,76.0,Orthodox,3.98,43.0,1.86,74.0,0.0,0.0,17.0,1.6,1.0,18.0,1981.0,4,2,2,0
3270,Jose Torres,64.0,125.0,65.0,Orthodox,4.37,36.0,9.84,50.0,1.28,33.0,75.0,0.0,8.0,2.0,1992.0,2,1,1,0
3271,Alex Torres,70.0,145.0,,Orthodox,2.47,37.0,2.73,69.0,2.0,22.0,50.0,0.0,5.0,29.0,1988.0,1,0,1,0
3272,Tecia Torres,61.0,115.0,60.0,Orthodox,4.3,47.0,3.37,62.0,0.68,15.0,56.0,0.1,8.0,16.0,1989.0,13,8,5,0
3274,Salim Touahri,70.0,170.0,72.0,Orthodox,2.6,46.0,2.87,58.0,0.0,0.0,83.0,0.0,9.0,28.0,1989.0,3,0,3,0
3275,Roberto Traven,75.0,227.0,,Orthodox,0.92,50.0,2.77,57.0,0.0,0.0,0.0,0.0,9.0,16.0,1968.0,1,0,1,0
3278,Dequan Townsend,75.0,205.0,79.0,Orthodox,1.23,34.0,3.92,38.0,0.0,0.0,46.0,0.0,5.0,11.0,1986.0,4,0,4,0
3280,Francisco Trevino,69.0,155.0,70.0,Orthodox,2.65,42.0,2.42,64.0,0.97,22.0,41.0,0.0,12.0,17.0,1981.0,3,1,2,0
3283,Frank Trigg,69.0,170.0,71.0,Southpaw,2.79,46.0,1.9,56.0,2.35,47.0,75.0,0.8,5.0,7.0,1972.0,7,2,5,0
3284,Michael Trizano,71.0,155.0,71.0,Orthodox,3.02,53.0,2.11,63.0,0.4,50.0,80.0,0.8,12.0,31.0,1991.0,3,2,1,0
3285,Tor Troeng,74.0,185.0,,Orthodox,1.16,46.0,3.26,32.0,0.62,7.0,66.0,0.3,1.0,25.0,1983.0,4,1,3,0
3288,Francisco Trinaldo,69.0,155.0,70.0,Southpaw,3.11,44.0,2.56,60.0,1.09,46.0,61.0,0.6,8.0,24.0,1978.0,22,16,6,0
3290,Jon Tuck,71.0,155.0,73.0,Orthodox,3.0,40.0,3.74,60.0,0.42,33.0,50.0,1.0,8.0,28.0,1984.0,9,4,5,0
3291,Arman Tsarukyan,67.0,155.0,72.0,Orthodox,3.35,44.0,1.43,62.0,3.5,35.0,78.0,0.0,10.0,11.0,1996.0,4,3,1,0
3292,Chris Tuchscherer,74.0,258.0,76.0,Orthodox,1.35,31.0,3.17,47.0,1.19,18.0,0.0,0.6,9.0,8.0,1975.0,4,1,3,0
3293,Abel Trujillo,68.0,155.0,70.0,Orthodox,2.65,41.0,2.31,59.0,2.18,45.0,40.0,0.4,9.0,18.0,1983.0,11,6,4,1
3294,Gavin Tucker,66.0,145.0,66.0,Southpaw,4.39,45.0,4.28,57.0,2.98,42.0,53.0,1.5,6.0,17.0,1986.0,6,4,2,0
3296,Jumabieke Tuerxun,67.0,135.0,,Orthodox,1.6,28.0,3.08,59.0,0.47,11.0,66.0,0.9,4.0,17.0,1986.0,3,0,3,0
3298,Tai Tuivasa,74.0,264.0,75.0,Southpaw,4.38,50.0,3.44,50.0,0.0,0.0,46.0,0.0,3.0,16.0,1993.0,8,5,3,0
3300,Zubaira Tukhugov,68.0,145.0,68.0,Orthodox,2.54,38.0,2.53,63.0,2.54,46.0,100.0,0.0,1.0,15.0,1991.0,7,4,2,1
3301,Albert Tumenov,71.0,170.0,73.0,Orthodox,3.76,42.0,3.34,58.0,0.2,20.0,75.0,0.0,12.0,26.0,1991.0,8,5,3,0
3303,Wellington Turman,72.0,185.0,72.0,Orthodox,2.75,42.0,3.71,45.0,2.63,35.0,100.0,0.9,7.0,22.0,1996.0,3,1,2,0
3304,Jalin Turner,75.0,155.0,77.0,Southpaw,6.2,47.0,4.37,45.0,0.71,66.0,78.0,1.8,5.0,18.0,1995.0,5,3,2,0
3306,Alberto Uda,75.0,185.0,,Orthodox,1.79,52.0,3.49,45.0,2.83,50.0,66.0,0.0,8.0,8.0,1984.0,2,0,2,0
3307,Marcin Tybura,75.0,249.0,78.0,Orthodox,3.7,50.0,3.25,56.0,1.62,45.0,82.0,0.1,11.0,9.0,1985.0,13,8,5,0
3312,Carlos Ulberg,76.0,205.0,77.0,Orthodox,15.07,62.0,8.6,47.0,0.0,0.0,100.0,0.0,11.0,7.0,1990.0,1,0,1,0
3313,Tagir Ulanbekov,67.0,125.0,70.0,Southpaw,3.07,37.0,3.13,58.0,5.0,45.0,50.0,0.0,8.0,7.0,1991.0,1,1,0,0
3315,Gasan Umalatov,71.0,170.0,71.0,Orthodox,2.23,39.0,4.1,59.0,0.75,17.0,90.0,0.0,9.0,11.0,1982.0,4,1,3,0
3317,Caol Uno,67.0,155.0,70.0,Southpaw,1.91,49.0,1.9,50.0,1.95,31.0,37.0,0.5,5.0,8.0,1975.0,10,3,5,2
3319,Hector Urbina,71.0,170.0,73.0,Orthodox,0.97,38.0,2.44,39.0,0.0,0.0,38.0,3.8,9.0,17.0,1987.0,3,1,2,0
3322,Yasuhiro Urushitani,65.0,125.0,,Southpaw,3.47,39.0,4.71,65.0,0.0,0.0,80.0,0.0,9.0,8.0,1976.0,2,0,2,0
3323,Kamaru Usman,72.0,170.0,76.0,Switch,4.66,54.0,2.33,58.0,3.22,47.0,100.0,0.1,5.0,11.0,1987.0,13,13,0,0
3324,Darren Uyenoyama,66.0,125.0,65.0,Orthodox,1.34,39.0,2.21,66.0,1.42,33.0,35.0,0.7,10.0,15.0,1979.0,4,2,2,0
3325,Charlie Valencia,63.0,135.0,64.0,Orthodox,2.58,37.0,2.61,77.0,1.4,53.0,75.0,0.5,10.0,31.0,1974.0,1,0,1,0
3326,Richie Vaculik,66.0,125.0,69.0,Orthodox,3.69,46.0,4.09,57.0,3.0,45.0,31.0,1.0,6.0,19.0,1983.0,4,1,3,0
3329,Timur Valiev,66.0,145.0,67.0,Orthodox,5.5,71.0,1.55,56.0,2.73,66.0,50.0,0.0,1.0,19.0,1990.0,2,1,0,1
3330,Victor Valimaki,72.0,205.0,,Orthodox,3.94,30.0,2.99,67.0,0.9,14.0,0.0,0.0,,,,2,0,2,0
3332,Isaac Vallie-Flagg,68.0,155.0,70.0,Orthodox,5.56,47.0,5.6,45.0,0.2,12.0,58.0,0.0,4.0,8.0,1978.0,4,1,3,0
3333,Matt Van Buren,77.0,205.0,,Unknown,7.73,45.0,6.82,49.0,0.0,0.0,50.0,0.0,6.0,12.0,1986.0,2,0,2,0
3334,Mike van Arsdale,74.0,205.0,,Switch,1.52,41.0,1.91,41.0,1.06,14.0,37.0,0.0,6.0,20.0,1965.0,4,2,2,0
3335,Brianna Van Buren,60.0,115.0,62.0,Southpaw,3.53,41.0,3.23,57.0,2.5,45.0,66.0,0.0,8.0,4.0,1993.0,2,1,1,0
3336,Ron van Clief,70.0,190.0,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1943.0,1,0,1,0
3339,Jared Vanderaa,76.0,260.0,80.0,Orthodox,2.75,52.0,5.19,33.0,1.15,100.0,0.0,0.0,5.0,12.0,1992.0,1,0,1,0
3341,Lando Vannata,69.0,155.0,71.0,Orthodox,4.58,44.0,5.1,54.0,1.13,37.0,58.0,0.4,3.0,14.0,1992.0,10,3,5,2
